Series Name,Series Code,Country Name,Country Code,2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,South Asia (IDA & IBRD),TSA,..,..,..,..,..,35.4042676119738,..,..,..,..,29.3384212777317,..,..,..,25.2786237230125,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Sub-Saharan Africa,SSF,..,..,..,..,..,61.6633507961726,..,..,..,..,56.8290474526143,..,..,..,53.6009012701096,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Sub-Saharan Africa (excluding high income),SSA,..,..,..,..,..,61.6671981390521,..,..,..,..,56.8328210578666,..,..,..,53.6047617979711,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,..,..,..,..,61.6633507961727,..,..,..,..,56.8290474526143,..,..,..,53.6009012701096,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Upper middle income,UMC,..,..,..,..,..,8.73844648169575,..,..,..,..,7.58529224655097,..,..,..,6.98085082303511,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,World,WLD,..,..,..,..,..,23.5136413975289,..,..,..,..,20.4760640119937,..,..,..,18.4088503755545,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Afghanistan,AFG,..,..,..,..,..,48.1499135188659,..,..,..,..,39.3909806318543,..,..,..,32.9304513537869,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Albania,ALB,..,..,..,..,..,3.25913151879465,..,..,..,..,2.95538161966608,..,..,..,3.0231082827299,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Algeria,DZA,..,..,..,..,..,15.9925797286184,..,..,..,..,14.7662314046474,..,..,..,12.9844112787695,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Angola,AGO,..,..,..,..,..,66.6069964106187,..,..,..,..,61.5753822572839,..,..,..,59.1622729537789,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Antigua and Barbuda,ATG,..,..,..,..,..,12.2117824135442,..,..,..,..,11.2859980525078,..,..,..,9.83439461391756,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Argentina,ARG,..,..,..,..,..,14.1294278660707,..,..,..,..,15.4917818001276,..,..,..,17.5964944783087,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Armenia,ARM,..,..,..,..,..,4.4447260815385,..,..,..,..,4.80844155538981,..,..,..,6.69449890981904,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Australia,AUS,..,..,..,..,..,3.95449604319344,..,..,..,..,4.56955742794355,..,..,..,4.94105432186094,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Austria,AUT,..,..,..,..,..,2.77306151336402,..,..,..,..,2.67367991707398,..,..,..,3.5699786156552,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Azerbaijan,AZE,..,..,..,..,..,10.2382655442008,..,..,..,..,7.43066270762916,..,..,..,5.98818904163466,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,"Bahamas, The",BHS,..,..,..,..,..,13.8598449446824,..,..,..,..,14.9000235690194,..,..,..,10.7101925570542,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Bahrain,BHR,..,..,..,..,..,6.02823745698247,..,..,..,..,5.61154046017116,..,..,..,5.00867408980183,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Bangladesh,BGD,..,..,..,..,..,32.9783972251383,..,..,..,..,28.8076630750759,..,..,..,22.6128372233556,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Barbados,BRB,..,..,..,..,..,13.5600848256622,..,..,..,..,13.3868693551514,..,..,..,12.9005007432283,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Belarus,BLR,..,..,..,..,..,2.16631647844005,..,..,..,..,1.81475719056696,..,..,..,1.60865374337322,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Belgium,BEL,..,..,..,..,..,7.28600009200708,..,..,..,..,7.8975898577875,..,..,..,7.89790553547321,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Belize,BLZ,..,..,..,..,..,19.1167287666923,..,..,..,..,19.4678336797473,..,..,..,15.935660184566,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Benin,BEN,..,..,..,..,..,57.661610951506,..,..,..,..,54.1182991834688,..,..,..,51.8319985999825,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Bhutan,BTN,..,..,..,..,..,27.3546451964596,..,..,..,..,21.4806595476079,..,..,..,18.2109373330241,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Bolivia,BOL,..,..,..,..,..,26.0196477484005,..,..,..,..,20.8672153241649,..,..,..,18.622322153459,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Bosnia and Herzegovina,BIH,..,..,..,..,..,2.1246786154964,..,..,..,..,1.93184786921491,..,..,..,1.80974774248712,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Botswana,BWA,..,..,..,..,..,52.4056654326472,..,..,..,..,45.9260195726618,..,..,..,44.9044531753364,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Brazil,BRA,..,..,..,..,..,13.824082750291,..,..,..,..,14.176204494403,..,..,..,13.7086408761723,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Brunei Darussalam,BRN,..,..,..,..,..,11.8298683594016,..,..,..,..,14.0489706715666,..,..,..,10.3409807344221,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Bulgaria,BGR,..,..,..,..,..,2.40866442867839,..,..,..,..,2.12346228460077,..,..,..,2.21400417234221,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Burkina Faso,BFA,..,..,..,..,..,65.1107187445876,..,..,..,..,57.7732901972285,..,..,..,54.1048280089536,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Burundi,BDI,..,..,..,..,..,60.5301584325218,..,..,..,..,54.4843023131018,..,..,..,51.1748058045556,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Cabo Verde,CPV,..,..,..,..,..,22.681709806951,..,..,..,..,18.1418956724714,..,..,..,15.8291786031253,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Cambodia,KHM,..,..,..,..,..,33.2292981642887,..,..,..,..,27.0779240465477,..,..,..,23.0343168225405,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Cameroon,CMR,..,..,..,..,..,60.3595352645135,..,..,..,..,56.8892107753323,..,..,..,51.8162254693138,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Canada,CAN,..,..,..,..,..,5.21486099636725,..,..,..,..,5.58540227423586,..,..,..,4.77225226729925,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Central African Republic,CAF,..,..,..,..,..,64.0852580973493,..,..,..,..,60.5654044634152,..,..,..,59.061166797196,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Chad,TCD,..,..,..,..,..,69.3369733009343,..,..,..,..,65.6773972195104,..,..,..,63.4475184752633,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Chile,CHL,..,..,..,..,..,8.13629253118485,..,..,..,..,7.51596987641588,..,..,..,7.11162087300677,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,China,CHN,..,..,..,..,..,5.09855007586708,..,..,..,..,4.13279712445999,..,..,..,3.54971055780421,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Colombia,COL,..,..,..,..,..,11.008446288901,..,..,..,..,10.4542008383461,..,..,..,10.3397734089232,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Comoros,COM,..,..,..,..,..,51.642027749975,..,..,..,..,46.7576842317674,..,..,..,44.0713381221766,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,"Congo, Dem. Rep.",COD,..,..,..,..,..,63.5861572654645,..,..,..,..,60.1795803397612,..,..,..,56.1827809538902,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,"Congo, Rep.",COG,..,..,..,..,..,54.5633379079031,..,..,..,..,55.1270617961129,..,..,..,51.9672158322426,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Costa Rica,CRI,..,..,..,..,..,6.9212271730175,..,..,..,..,7.37865122931792,..,..,..,7.1284953663228,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Cote d'Ivoire,CIV,..,..,..,..,..,61.75800690055,..,..,..,..,57.8905845520958,..,..,..,54.3054200963566,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Croatia,HRV,..,..,..,..,..,1.68463163538551,..,..,..,..,2.09996455080655,..,..,..,3.3963940810779,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Cuba,CUB,..,..,..,..,..,7.22610716888934,..,..,..,..,8.43470486183684,..,..,..,9.21507185480928,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Cyprus,CYP,..,..,..,..,..,3.82787915119462,..,..,..,..,4.45954039759744,..,..,..,4.7917246170997,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Czech Republic,CZE,..,..,..,..,..,4.56675539494744,..,..,..,..,5.08745843527432,..,..,..,5.82779134424743,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Denmark,DNK,..,..,..,..,..,6.60022501587408,..,..,..,..,6.3742808751623,..,..,..,6.82614009736737,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Djibouti,DJI,..,..,..,..,..,51.2007629145364,..,..,..,..,44.4125724424878,..,..,..,37.4138233548601,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Dominican Republic,DOM,..,..,..,..,..,21.8109565695697,..,..,..,..,15.5328627125626,..,..,..,12.5757640797339,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Ecuador,ECU,..,..,..,..,..,14.5584466555545,..,..,..,..,13.401828383221,..,..,..,12.3367929690456,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,"Egypt, Arab Rep.",EGY,..,..,..,..,..,12.7963030093853,..,..,..,..,10.8222436470346,..,..,..,9.62846081312771,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,El Salvador,SLV,..,..,..,..,..,15.072055030061,..,..,..,..,15.4159609244775,..,..,..,15.7989247028582,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Equatorial Guinea,GNQ,..,..,..,..,..,62.8586572469484,..,..,..,..,59.9598502522995,..,..,..,59.5093933289138,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Eritrea,ERI,..,..,..,..,..,46.5216830030311,..,..,..,..,42.214884773995,..,..,..,38.6445053843302,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Estonia,EST,..,..,..,..,..,2.04932766530349,..,..,..,..,2.7749893454856,..,..,..,3.58259932872953,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Eswatini,SWZ,..,..,..,..,..,51.4113783177226,..,..,..,..,46.1915576430363,..,..,..,42.0794029267991,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Ethiopia,ETH,..,..,..,..,..,57.5492694627423,..,..,..,..,50.9538007724542,..,..,..,44.654315277746,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Fiji,FJI,..,..,..,..,..,9.92917999321239,..,..,..,..,9.75102251507991,..,..,..,9.350539618217,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Finland,FIN,..,..,..,..,..,1.93404231859438,..,..,..,..,1.20853070612295,..,..,..,1.42416707005328,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,France,FRA,..,..,..,..,..,5.90480937893407,..,..,..,..,6.57502583764667,..,..,..,6.36802803638816,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Gabon,GAB,..,..,..,..,..,49.7245395347697,..,..,..,..,45.9451669881843,..,..,..,46.2702217334233,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,"Gambia, The",GMB,..,..,..,..,..,57.8494620068573,..,..,..,..,54.3504411039931,..,..,..,52.173129196563,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Georgia,GEO,..,..,..,..,..,2.8821879947294,..,..,..,..,3.0363587208354,..,..,..,2.75314406500288,..
